databaseId,caseId/en,title,citation
csc-scc,2014scc50,R. v. Taylor,"[2014] 2 SCR 495, 2014 SCC 50 (CanLII)"
csc-scc,2014scc49,Canada (Attorney General) v. Confédération des syndicats nationaux,"[2014] 2 SCR 477, 2014 SCC 49 (CanLII)"
csc-scc,2014scc48,Grassy Narrows First Nation v. Ontario (Natural Resources),"[2014] 2 SCR 447, 2014 SCC 48 (CanLII)"
csc-scc,2014scc47,R. v. Sipos,"[2014] 2 SCR 423, 2014 SCC 47 (CanLII)"
csc-scc,2014scc46,R. v. Quesnelle,"[2014] 2 SCR 390, 2014 SCC 46 (CanLII)"
csc-scc,2014scc45,"United Food and Commercial Workers, Local 503 v. Wal‑Mart Canada Corp.","[2014] 2 SCR 323, 2014 SCC 45 (CanLII)"
csc-scc,2014scc44,Tsilhqot’in Nation v. British Columbia,"[2014] 2 SCR 257, 2014 SCC 44 (CanLII)"
csc-scc,2014scc43,R. v. Spencer,"[2014] 2 SCR 212, 2014 SCC 43 (CanLII)"
csc-scc,2014scc42,Canadian Artists’ Representation v. National Gallery of Canada,"[2014] 2 SCR 197, 2014 SCC 42 (CanLII)"
csc-scc,2014scc41,R. v. Anderson,"[2014] 2 SCR 167, 2014 SCC 41 (CanLII)"
csc-scc,2014scc40,Canadian National Railway Co. v. Canada (Attorney General),"[2014] 2 SCR 135, 2014 SCC 40 (CanLII)"
csc-scc,2014scc39,McCormick v. Fasken Martineau DuMoulin LLP,"[2014] 2 SCR 108, 2014 SCC 39 (CanLII)"
csc-scc,2014scc38,Stubicar v. Canada,"[2014] 2 SCR 104, 2014 SCC 38 (CanLII)"
csc-scc,2014canlii23904,Canadian Artists’ Representation v. National Gallery of Canada,2014 CanLII 23904 (SCC)
csc-scc,2014scc37,Canada (Citizenship and Immigration) v. Harkat,"[2014] 2 SCR 33, 2014 SCC 37 (CanLII)"
csc-scc,2014scc36,John Doe v. Ontario (Finance),"[2014] 2 SCR 3, 2014 SCC 36 (CanLII)"
csc-scc,2014scc35,Union Carbide Canada Inc. v. Bombardier Inc.,"[2014] 1 SCR 800, 2014 SCC 35 (CanLII)"
csc-scc,2014scc34,Immeubles Jacques Robitaille inc. v. Québec (City),"[2014] 1 SCR 784, 2014 SCC 34 (CanLII)"
csc-scc,2014scc33,Dionne v. Commission scolaire des Patriotes,"[2014] 1 SCR 765, 2014 SCC 33 (CanLII)"
csc-scc,2014scc32,Reference re Senate Reform,"[2014] 1 SCR 704, 2014 SCC 32 (CanLII)"
csc-scc,2014scc31,Ontario (Community Safety and Correctional Services) v. Ontario (Information and Privacy Commissioner),"[2014] 1 SCR 674, 2014 SCC 31 (CanLII)"
csc-scc,2014scc30,R. v. Jackson,"[2014] 1 SCR 672, 2014 SCC 30 (CanLII)"
csc-scc,2014scc29,Peracomo Inc. v. TELUS Communications Co.,"[2014] 1 SCR 621, 2014 SCC 29 (CanLII)"
csc-scc,2014scc28,R. v. Clarke,"[2014] 1 SCR 612, 2014 SCC 28 (CanLII)"
csc-scc,2014scc27,R. v. Carvery,"[2014] 1 SCR 605, 2014 SCC 27 (CanLII)"
csc-scc,2014scc26,R. v. Summers,"[2014] 1 SCR 575, 2014 SCC 26 (CanLII)"
csc-scc,2014scc25,Martin v. Alberta (Workers’ Compensation Board),"[2014] 1 SCR 546, 2014 SCC 25 (CanLII)"
csc-scc,2014scc24,Mission Institution v. Khela,"[2014] 1 SCR 502, 2014 SCC 24 (CanLII)"
csc-scc,2014scc23,R. v. Leinen,"[2014] 1 SCR 500, 2014 SCC 23 (CanLII)"
csc-scc,2014scc22,R. v. Vokurka,"[2014] 1 SCR 498, 2014 SCC 22 (CanLII)"
csc-scc,2014scc21,"Reference re Supreme Court Act, ss. 5 and 6","[2014] 1 SCR 433, 2014 SCC 21 (CanLII)"
csc-scc,2014scc20,Canada (Attorney General) v. Whaling,"[2014] 1 SCR 392, 2014 SCC 20 (CanLII)"
csc-scc,2014scc19,R. v. Hutchinson,"[2014] 1 SCR 346, 2014 SCC 19 (CanLII)"
csc-scc,2014scc18,R. v. Hogg,"[2014] 1 SCR 344, 2014 SCC 18 (CanLII)"
csc-scc,2014canlii7229,R. v. Waite,"[2014] 1 SCR 341, 2014 SCC 17 (CanLII)"
csc-scc,2014scc16,R. v. Babos,"[2014] 1 SCR 309, 2014 SCC 16 (CanLII)"
csc-scc,2014scc15,R. v. Sekhon,"[2014] 1 SCR 272, 2014 SCC 15 (CanLII)"
csc-scc,2014scc14,R. v. Flaviano,"[2014] 1 SCR 270, 2014 SCC 14 (CanLII)"
csc-scc,2014scc13,Bernard v. Canada (Attorney General),"[2014] 1 SCR 227, 2014 SCC 13 (CanLII)"
csc-scc,2014scc12,A.I. Enterprises Ltd. v. Bram Enterprises Ltd.,"[2014] 1 SCR 177, 2014 SCC 12 (CanLII)"
csc-scc,2014scc11,Telecommunications Employees Association of Manitoba Inc. v. Manitoba Telecom Services Inc.,"[2014] 1 SCR 142, 2014 SCC 11 (CanLII)"
csc-scc,2014scc8,"Bruno Appliance and Furniture, Inc. v. Hryniak","[2014] 1 SCR 126, 2014 SCC 8 (CanLII)"
csc-scc,2014scc7,Hryniak v. Mauldin,"[2014] 1 SCR 87, 2014 SCC 7 (CanLII)"
csc-scc,2014canlii1687,R. v. Yelle,"[2014] 1 SCR 140, 2014 SCC 10 (CanLII)"
csc-scc,2014scc9,R. v. Koczab,"[2014] 1 SCR 138, 2014 SCC 9 (CanLII)"
csc-scc,2014scc6,R. v. Auclair,"[2014] 1 SCR 83, 2014 SCC 6 (CanLII)"
csc-scc,2014scc5,R. v. James,"[2014] 1 SCR 80, 2014 SCC 5 (CanLII)"
csc-scc,2014scc4,R. v. Davis,"[2014] 1 SCR 78, 2014 SCC 4 (CanLII)"
csc-scc,2014scc3,R. v. MacDonald,"[2014] 1 SCR 37, 2014 SCC 3 (CanLII)"
csc-scc,2014scc2,R. v. W.E.B.,"[2014] 1 SCR 34, 2014 SCC 2 (CanLII)"
csc-scc,2014scc1,Vivendi Canada Inc. v. Dell’Aniello,"[2014] 1 SCR 3, 2014 SCC 1 (CanLII)"
csc-scc,2013scc73,Cinar Corporation v. Robinson,"[2013] 3 SCR 1168, 2013 SCC 73 (CanLII)"
csc-scc,2013scc72,Canada (Attorney General) v. Bedford,"[2013] 3 SCR 1101, 2013 SCC 72 (CanLII)"
csc-scc,2013scc71,Wood v. Schaeffer,"[2013] 3 SCR 1053, 2013 SCC 71 (CanLII)"
csc-scc,2013scc70,IBM Canada Limited v. Waterman,"[2013] 3 SCR 985, 2013 SCC 70 (CanLII)"
csc-scc,2013canlii81862,Raynald Grenier v. Attorney General of Quebec,2013 CanLII 81862 (SCC)
csc-scc,2013scc69,AIC Limited v. Fischer,"[2013] 3 SCR 949, 2013 SCC 69 (CanLII)"
csc-scc,2013scc68,R. v. McRae,"[2013] 3 SCR 931, 2013 SCC 68 (CanLII)"
csc-scc,2013scc67,McLean v. British Columbia (Securities Commission),"[2013] 3 SCR 895, 2013 SCC 67 (CanLII)"
csc-scc,2013scc66,Amaratunga v. Northwest Atlantic Fisheries Organization,"[2013] 3 SCR 866, 2013 SCC 66 (CanLII)"
csc-scc,2013scc65,Quebec (Agence du revenu) v. Services Environnementaux AES inc.,"[2013] 3 SCR 838, 2013 SCC 65 (CanLII)"
csc-scc,2013scc64,Katz Group Canada Inc. v. Ontario (Health and Long‑Term Care),"[2013] 3 SCR 810, 2013 SCC 64 (CanLII)"
csc-scc,2013scc63,"La Souveraine, Compagnie d’assurance générale v. Autorité des marchés financiers","[2013] 3 SCR 756, 2013 SCC 63 (CanLII)"
csc-scc,2013scc62,"Alberta (Information and Privacy Commissioner) v. United Food and Commercial Workers, Local 401","[2013] 3 SCR 733, 2013 SCC 62 (CanLII)"
csc-scc,2013scc61,R. v. Hay,"[2013] 3 SCR 694, 2013 SCC 61 (CanLII)"
csc-scc,2013scc60,R. v. Vu,"[2013] 3 SCR 657, 2013 SCC 60 (CanLII)"
csc-scc,2013scc59,Infineon Technologies AG v. Option consommateurs,"[2013] 3 SCR 600, 2013 SCC 59 (CanLII)"
csc-scc,2013scc58,Sun‑Rype Products Ltd. v. Archer Daniels Midland Company,"[2013] 3 SCR 545, 2013 SCC 58 (CanLII)"
csc-scc,2013scc57,Pro‑Sys Consultants Ltd. v. Microsoft Corporation,"[2013] 3 SCR 477, 2013 SCC 57 (CanLII)"
csc-scc,2013scc56,R. v. Pappas,"[2013] 3 SCR 452, 2013 SCC 56 (CanLII)"
csc-scc,2013scc55,R. v. Cairney,"[2013] 3 SCR 420, 2013 SCC 55 (CanLII)"
csc-scc,2013scc54,R. v. R.L.,"[2013] 3 SCR 418, 2013 SCC 54 (CanLII)"
csc-scc,2013scc53,Cuthbertson v. Rasouli,"[2013] 3 SCR 341, 2013 SCC 53 (CanLII)"
csc-scc,2013scc52,Castonguay Blasting Ltd. v. Ontario (Environment),"[2013] 3 SCR 323, 2013 SCC 52 (CanLII)"
csc-scc,2013scc51,British Columbia (Forests) v. Teal Cedar Products Ltd.,"[2013] 3 SCR 301, 2013 SCC 51 (CanLII)"
csc-scc,2013scc50,R. v. MacKenzie,"[2013] 3 SCR 250, 2013 SCC 50 (CanLII)"
csc-scc,2013scc49,R. v. Chehil,"[2013] 3 SCR 220, 2013 SCC 49 (CanLII)"
csc-scc,2013scc48,Envision Credit Union v. Canada,"[2013] 3 SCR 191, 2013 SCC 48 (CanLII)"
csc-scc,2013scc47,Divito v. Canada (Public Safety and Emergency Preparedness),"[2013] 3 SCR 157, 2013 SCC 47 (CanLII)"
csc-scc,2013scc46,Régie des rentes du Québec v. Canada Bread Company Ltd.,"[2013] 3 SCR 125, 2013 SCC 46 (CanLII)"
csc-scc,2013scc45,Payette v. Guay inc.,"[2013] 3 SCR 95, 2013 SCC 45 (CanLII)"
csc-scc,2013scc44,Marine Services International Ltd. v. Ryan Estate,"[2013] 3 SCR 53, 2013 SCC 44 (CanLII)"
csc-scc,2013scc43,Ontario v. Criminal Lawyers’ Association of Ontario,"[2013] 3 SCR 3, 2013 SCC 43 (CanLII)"
csc-scc,2013scc42,Conseil scolaire francophone de la Colombie‑Britannique v. British Columbia,"[2013] 2 SCR 774, 2013 SCC 42 (CanLII)"
csc-scc,2013scc41,R. v. Youvarajah,"[2013] 2 SCR 720, 2013 SCC 41 (CanLII)"
csc-scc,2013scc40,Ezokola v. Canada (Citizenship and Immigration),"[2013] 2 SCR 678, 2013 SCC 40 (CanLII)"
csc-scc,2013scc39,Canadian National Railway Co. v. McKercher LLP,"[2013] 2 SCR 649, 2013 SCC 39 (CanLII)"
csc-scc,2013scc38,R. v. Vuradin,"[2013] 2 SCR 639, 2013 SCC 38 (CanLII)"
csc-scc,2013scc37,Sable Offshore Energy Inc. v. Ameron International Corp.,"[2013] 2 SCR 623, 2013 SCC 37 (CanLII)"
csc-scc,2013scc36,Agraira v. Canada (Public Safety and Emergency Preparedness),"[2013] 2 SCR 559, 2013 SCC 36 (CanLII)"
csc-scc,2013scc35,R. v. Baldree,"[2013] 2 SCR 520, 2013 SCC 35 (CanLII)"
csc-scc,2013scc34,"Communications, Energy and Paperworkers Union of Canada, Local 30 v. Irving Pulp & Paper, Ltd.","[2013] 2 SCR 458, 2013 SCC 34 (CanLII)"
csc-scc,2013scc33,Nishi v. Rascal Trucking Ltd.,"[2013] 2 SCR 438, 2013 SCC 33 (CanLII)"
csc-scc,2013scc32,R. v. Gauthier,"[2013] 2 SCR 403, 2013 SCC 32 (CanLII)"
csc-scc,2013scc31,R. v. Ibanescu,"[2013] 2 SCR 400, 2013 SCC 31 (CanLII)"
csc-scc,2013scc30,Cojocaru v. British Columbia Women’s Hospital and Health Centre,"[2013] 2 SCR 357, 2013 SCC 30 (CanLII)"
csc-scc,2013scc29,Daishowa‑Marubeni International Ltd. v. Canada,"[2013] 2 SCR 336, 2013 SCC 29 (CanLII)"
csc-scc,2013scc28,R. v. A.D.H.,"[2013] 2 SCR 269, 2013 SCC 28 (CanLII)"
csc-scc,2013scc27,R. v. Buzizi,"[2013] 2 SCR 248, 2013 SCC 27 (CanLII)"
csc-scc,2013scc26,Behn v. Moulton Contracting Ltd.,"[2013] 2 SCR 227, 2013 SCC 26 (CanLII)"
csc-scc,2013scc25,R. v. Levkovic,"[2013] 2 SCR 204, 2013 SCC 25 (CanLII)"
csc-scc,2013canlii21697,"Apotex Inc. v. Minister of Health, et al.",2013 CanLII 21697 (SCC)
csc-scc,2013scc24,R. v. G.M.,"[2013] 2 SCR 202, 2013 SCC 24 (CanLII)"
csc-scc,2013scc23,R. v. MacIntosh,"[2013] 2 SCR 200, 2013 SCC 23 (CanLII)"
csc-scc,2013scc22,R. v. W.H.,"[2013] 2 SCR 180, 2013 SCC 22 (CanLII)"
csc-scc,2013scc21,R. v. Murphy,"[2013] 2 SCR 178, 2013 SCC 21 (CanLII)"
csc-scc,2013scc20,R. v. Lévesque,"[2013] 2 SCR 176, 2013 SCC 20 (CanLII)"
csc-scc,2013scc19,Penner v. Niagara (Regional Police Services Board),"[2013] 2 SCR 125, 2013 SCC 19 (CanLII)"
csc-scc,2013scc18,Ediger v. Johnston,"[2013] 2 SCR 98, 2013 SCC 18 (CanLII)"
csc-scc,2013scc17,R. v. Mailhot,"[2013] 2 SCR 96, 2013 SCC 17 (CanLII)"
csc-scc,2013scc16,R. v. TELUS Communications Co.,"[2013] 2 SCR 3, 2013 SCC 16 (CanLII)"
csc-scc,2013scc15,R. v. Pham,"[2013] 1 SCR 739, 2013 SCC 15 (CanLII)"
csc-scc,2013scc14,Manitoba Metis Federation Inc. v. Canada (Attorney General),"[2013] 1 SCR 623, 2013 SCC 14 (CanLII)"
csc-scc,2013scc13,Antrim Truck Centre Ltd. v. Ontario (Transportation),"[2013] 1 SCR 594, 2013 SCC 13 (CanLII)"
csc-scc,2013scc12,R. v. J.F.,"[2013] 1 SCR 565, 2013 SCC 12 (CanLII)"
csc-scc,2013scc11,Saskatchewan (Human Rights Commission) v. Whatcott,"[2013] 1 SCR 467, 2013 SCC 11 (CanLII)"
csc-scc,2013scc10,R. v. Taylor,"[2013] 1 SCR 465, 2013 SCC 10 (CanLII)"
csc-scc,2013scc9,R. v. Named Person B,"[2013] 1 SCR 405, 2013 SCC 9 (CanLII)"
csc-scc,2013scc8,R. v. Blacklaws,"[2013] 1 SCR 403, 2013 SCC 8 (CanLII)"
csc-scc,2013scc7,R. v. Bélanger,"[2013] 1 SCR 401, 2013 SCC 7 (CanLII)"
csc-scc,2013scc6,"Sun Indalex Finance, LLC v. United Steelworkers","[2013] 1 SCR 271, 2013 SCC 6 (CanLII)"
csc-scc,2013scc5,Quebec (Attorney General) v. A,"[2013] 1 SCR 61, 2013 SCC 5 (CanLII)"
csc-scc,2013scc4,R. v. Sanichar,"[2013] 1 SCR 54, 2013 SCC 4 (CanLII)"
csc-scc,2013scc3,R. v. Ryan,"[2013] 1 SCR 14, 2013 SCC 3 (CanLII)"
csc-scc,2013scc2,R. v. O’Brien,"[2013] 1 SCR 7, 2013 SCC 2 (CanLII)"
csc-scc,2013scc1,R. v. Manning,"[2013] 1 SCR 3, 2013 SCC 1 (CanLII)"
csc-scc,2012scc75,R. v. Davey,"[2012] 3 SCR 828, 2012 SCC 75 (CanLII)"
csc-scc,2012scc74,R. v. Emms,"[2012] 3 SCR 810, 2012 SCC 74 (CanLII)"
csc-scc,2012scc73,R. v. Yumnu,"[2012] 3 SCR 777, 2012 SCC 73 (CanLII)"
csc-scc,2012scc72,R. v. N.S.,"[2012] 3 SCR 726, 2012 SCC 72 (CanLII)"
csc-scc,2012scc71,Professional Institute of the Public Service of Canada v. Canada (Attorney General),"[2012] 3 SCR 660, 2012 SCC 71 (CanLII)"
csc-scc,2012scc70,Sriskandarajah v. United States of America,"[2012] 3 SCR 609, 2012 SCC 70 (CanLII)"
csc-scc,2012scc69,R. v. Khawaja,"[2012] 3 SCR 555, 2012 SCC 69 (CanLII)"
csc-scc,2012scc68,Reference re Broadcasting Regulatory Policy CRTC 2010-167 and Broadcasting Order CRTC 2010-168,"[2012] 3 SCR 489, 2012 SCC 68 (CanLII)"
csc-scc,2012scc67,Newfoundland and Labrador v. AbitibiBowater Inc.,"[2012] 3 SCR 443, 2012 SCC 67 (CanLII)"
csc-scc,2012scc66,R. v. Aucoin,"[2012] 3 SCR 408, 2012 SCC 66 (CanLII)"
csc-scc,2012scc65,Construction Labour Relations v. Driver Iron Inc.,"[2012] 3 SCR 405, 2012 SCC 65 (CanLII)"
csc-scc,2012scc64,Canada (Attorney General) v. Kane,"[2012] 3 SCR 398, 2012 SCC 64 (CanLII)"
csc-scc,2012scc63,R. v. D.J.W.,"[2012] 3 SCR 396, 2012 SCC 63 (CanLII)"
csc-scc,2012scc62,R. v. P.D.T.,"[2012] 3 SCR 394, 2012 SCC 62 (CanLII)"
csc-scc,2012scc61,Moore v. British Columbia (Education),"[2012] 3 SCR 360, 2012 SCC 61 (CanLII)"
csc-scc,2012scc60,Teva Canada Ltd. v. Pfizer Canada Inc.,"[2012] 3 SCR 625, 2012 SCC 60 (CanLII)"
csc-scc,2012scc59,R. v. Nedelcu,"[2012] 3 SCR 311, 2012 SCC 59 (CanLII)"
csc-scc,2012scc58,R. v. Dineley,"[2012] 3 SCR 272, 2012 SCC 58 (CanLII)"
csc-scc,2012scc57,R. v. St‑Onge Lamoureux,"[2012] 3 SCR 187, 2012 SCC 57 (CanLII)"
csc-scc,2012scc56,R. v. Boudreault,"[2012] 3 SCR 157, 2012 SCC 56 (CanLII)"
csc-scc,2012scc55,Opitz v. Wrzesnewskyj,"[2012] 3 SCR 76, 2012 SCC 55 (CanLII)"
csc-scc,2012scc54,R. v. Picot,"[2012] 3 SCR 74, 2012 SCC 54 (CanLII)"
csc-scc,2012scc53,R. v. Cole,"[2012] 3 SCR 34, 2012 SCC 53 (CanLII)"
csc-scc,2012scc52,Canada v. GlaxoSmithKline Inc.,"[2012] 3 SCR 3, 2012 SCC 52 (CanLII)"
csc-scc,2012scc51,Southcott Estates Inc. v. Toronto Catholic District School Board,"[2012] 2 SCR 675, 2012 SCC 51 (CanLII)"
csc-scc,2012scc50,R. v. Rochon,"[2012] 2 SCR 673, 2012 SCC 50 (CanLII)"
csc-scc,2012scc49,R. v. Prokofiew,"[2012] 2 SCR 639, 2012 SCC 49 (CanLII)"
csc-scc,2012scc48,R. v. D.C.,"[2012] 2 SCR 626, 2012 SCC 48 (CanLII)"
csc-scc,2012scc47,R. v. Mabior,"[2012] 2 SCR 584, 2012 SCC 47 (CanLII)"
csc-scc,2012scc46,A.B. v. Bragg Communications Inc.,"[2012] 2 SCR 567, 2012 SCC 46 (CanLII)"
csc-scc,2012scc45,Canada (Attorney General) v. Downtown Eastside Sex Workers United Against Violence Society,"[2012] 2 SCR 524, 2012 SCC 45 (CanLII)"
csc-scc,2012scc44,R. v. Bellusci,"[2012] 2 SCR 509, 2012 SCC 44 (CanLII)"
csc-scc,2012scc43,Canada v. Craig,"[2012] 2 SCR 489, 2012 SCC 43 (CanLII)"
csc-scc,2012scc42,R. v. Knott,"[2012] 2 SCR 470, 2012 SCC 42 (CanLII)"
csc-scc,2012scc41,R. v. Walle,"[2012] 2 SCR 438, 2012 SCC 41 (CanLII)"
csc-scc,2012scc40,R. v. Vu,"[2012] 2 SCR 411, 2012 SCC 40 (CanLII)"
csc-scc,2012scc39,R. v. Punko,"[2012] 2 SCR 396, 2012 SCC 39 (CanLII)"
csc-scc,2012scc38,Re:Sound v. Motion Picture Theatre Associations of Canada,"[2012] 2 SCR 376, 2012 SCC 38 (CanLII)"
csc-scc,2012scc37,Alberta (Education) v. Canadian Copyright Licensing Agency (Access Copyright),"[2012] 2 SCR 345, 2012 SCC 37 (CanLII)"
csc-scc,2012scc36,"Society of Composers, Authors and Music Publishers of Canada v. Bell Canada","[2012] 2 SCR 326, 2012 SCC 36 (CanLII)"
csc-scc,2012scc35,"Rogers Communications Inc. v. Society of Composers, Authors and Music Publishers of Canada","[2012] 2 SCR 283, 2012 SCC 35 (CanLII)"
csc-scc,2012scc34,"Entertainment Software Association v. Society of Composers, Authors and Music Publishers of Canada","[2012] 2 SCR 231, 2012 SCC 34 (CanLII)"
csc-scc,2012scc33,R. v. Venneri,"[2012] 2 SCR 211, 2012 SCC 33 (CanLII)"
csc-scc,2012scc32,Clements v. Clements,"[2012] 2 SCR 181, 2012 SCC 32 (CanLII)"
csc-scc,2012scc31,R. v. Mayuran,"[2012] 2 SCR 162, 2012 SCC 31 (CanLII)"
csc-scc,2012scc30,Westmount (City) v. Rossy,"[2012] 2 SCR 136, 2012 SCC 30 (CanLII)"
csc-scc,2012scc29,Halifax (Regional Municipality) v. Canada (Public Works and Government Services),"[2012] 2 SCR 108, 2012 SCC 29 (CanLII)"
csc-scc,2012scc28,R. v. Gibbons,"[2012] 2 SCR 92, 2012 SCC 28 (CanLII)"
csc-scc,2012scc27,Annapolis County District School Board v. Marshall,"[2012] 2 SCR 84, 2012 SCC 27 (CanLII)"
csc-scc,2012scc26,R. v. Roy,"[2012] 2 SCR 60, 2012 SCC 26 (CanLII)"
csc-scc,2012scc25,Cinar Corporation v. Robinson,"[2012] 2 SCR 55, 2012 SCC 25 (CanLII)"
csc-scc,2012scc24,R. v. Maybin,"[2012] 2 SCR 30, 2012 SCC 24 (CanLII)"
csc-scc,2012scc23,Tessier Ltée v. Quebec (Commission de la santé et de la sécurité du travail),"[2012] 2 SCR 3, 2012 SCC 23 (CanLII)"
csc-scc,2012scc22,R. v. R.P.,"[2012] 1 SCR 746, 2012 SCC 22 (CanLII)"
csc-scc,2012scc21,R. v. Jesse,"[2012] 1 SCR 716, 2012 SCC 21 (CanLII)"
csc-scc,2012scc20,Calgary (City) v. Canada,"[2012] 1 SCR 689, 2012 SCC 20 (CanLII)"
csc-scc,2012scc19,Breeden v. Black,"[2012] 1 SCR 666, 2012 SCC 19 (CanLII)"
csc-scc,2012scc18,Éditions Écosociété Inc. v. Banro Corp.,"[2012] 1 SCR 636, 2012 SCC 18 (CanLII)"
csc-scc,2012scc17,Club Resorts Ltd. v. Van Breda,"[2012] 1 SCR 572, 2012 SCC 17 (CanLII)"
csc-scc,2012scc16,R. v. Tse,"[2012] 1 SCR 531, 2012 SCC 16 (CanLII)"
csc-scc,2012scc15,R. v. Kociuk,"[2012] 1 SCR 529, 2012 SCC 15 (CanLII)"
csc-scc,2012scc14,Fundy Settlement v. Canada,"[2012] 1 SCR 520, 2012 SCC 14 (CanLII)"
csc-scc,2012scc13,R. v. Ipeelee,"[2012] 1 SCR 433, 2012 SCC 13 (CanLII)"
csc-scc,2012scc12,Doré v. Barreau du Québec,"[2012] 1 SCR 395, 2012 SCC 12 (CanLII)"
csc-scc,2012scc11,R. v. Eastgaard,"[2012] 1 SCR 393, 2012 SCC 11 (CanLII)"
csc-scc,2012scc10,Halifax (Regional Municipality) v. Nova Scotia (Human Rights Commission),"[2012] 1 SCR 364, 2012 SCC 10 (CanLII)"
csc-scc,2012scc9,Momentous.ca Corp. v. Canadian American Association of Professional Baseball Ltd.,"[2012] 1 SCR 359, 2012 SCC 9 (CanLII)"
csc-scc,2012scc8,Richard v. Time Inc.,"[2012] 1 SCR 265, 2012 SCC 8 (CanLII)"
csc-scc,2012scc7,S.L. v. Commission scolaire des Chênes,"[2012] 1 SCR 235, 2012 SCC 7 (CanLII)"
csc-scc,2012scc6,R v. T.L.M.,"[2012] 1 SCR 233, 2012 SCC 6 (CanLII)"
csc-scc,2012scc5,R. v. D.A.I.,"[2012] 1 SCR 149, 2012 SCC 5 (CanLII)"
csc-scc,2012scc4,Reference re Broadcasting Act,"[2012] 1 SCR 142, 2012 SCC 4 (CanLII)"
csc-scc,2012scc3,Merck Frosst Canada Ltd. v. Canada (Health),"[2012] 1 SCR 23, 2012 SCC 3 (CanLII)"
csc-scc,2012scc2,Catalyst Paper Corp. v. North Cowichan (District),"[2012] 1 SCR 5, 2012 SCC 2 (CanLII)"
csc-scc,2012scc1,Toronto-Dominion Bank v. Canada,"[2012] 1 SCR 3, 2012 SCC 1 (CanLII)"
csc-scc,2011scc66,Reference re Securities Act,"[2011] 3 SCR 837, 2011 SCC 66 (CanLII)"
csc-scc,2011scc65,R.P. v. R.C.,"[2011] 3 SCR 819, 2011 SCC 65 (CanLII)"
csc-scc,2011scc64,L.M.P. v. L.S.,"[2011] 3 SCR 775, 2011 SCC 64 (CanLII)"
csc-scc,2011scc63,Copthorne Holdings Ltd. v. Canada,"[2011] 3 SCR 721, 2011 SCC 63 (CanLII)"
csc-scc,2011scc62,Newfoundland and Labrador Nurses' Union v. Newfoundland and Labrador (Treasury Board),"[2011] 3 SCR 708, 2011 SCC 62 (CanLII)"
csc-scc,2011scc61,Alberta (Information and Privacy Commissioner) v. Alberta Teachers' Association,"[2011] 3 SCR 654, 2011 SCC 61 (CanLII)"
csc-scc,2011scc60,Quebec (Attorney General) v. Canada (Human Resources and Social Development),"[2011] 3 SCR 635, 2011 SCC 60 (CanLII)"
csc-scc,2011scc59,Nor-Man Regional Health Authority Inc. v. Manitoba Association of Health Care Professionals,"[2011] 3 SCR 616, 2011 SCC 59 (CanLII)"
csc-scc,2011scc58,R. v. Bouchard-Lebrun,"[2011] 3 SCR 575, 2011 SCC 58 (CanLII)"
csc-scc,2011scc57,Public Service Alliance of Canada v. Canada Post Corp.,"[2011] 3 SCR 572, 2011 SCC 57 (CanLII)"
csc-scc,2011scc56,Lax Kw'alaams Indian Band v. Canada (Attorney General),"[2011] 3 SCR 535, 2011 SCC 56 (CanLII)"
csc-scc,2011scc55,R. v. Banwait,"[2011] 3 SCR 533, 2011 SCC 55 (CanLII)"
csc-scc,2011scc54,R. v. Sarrazin,"[2011] 3 SCR 505, 2011 SCC 54 (CanLII)"
csc-scc,2011scc53,Canada (Canadian Human Rights Commission) v. Canada (Attorney General),"[2011] 3 SCR 471, 2011 SCC 53 (CanLII)"
csc-scc,2011scc52,British Columbia (Workers' Compensation Board) v. Figliola,"[2011] 3 SCR 422, 2011 SCC 52 (CanLII)"
csc-scc,2011scc51,R. v. Barros,"[2011] 3 SCR 368, 2011 SCC 51 (CanLII)"
csc-scc,2011scc50,R. v. Dorfer,"[2011] 3 SCR 366, 2011 SCC 50 (CanLII)"
csc-scc,2011scc49,R. v. Whyte,"[2011] 3 SCR 364, 2011 SCC 49 (CanLII)"
csc-scc,2011scc48,R. v. Katigbak,"[2011] 3 SCR 326, 2011 SCC 48 (CanLII)"
csc-scc,2011scc47,Crookes v. Newton,"[2011] 3 SCR 269, 2011 SCC 47 (CanLII)"
csc-scc,2011scc46,R. v. Côté,"[2011] 3 SCR 215, 2011 SCC 46 (CanLII)"
csc-scc,2011scc45,R. v. J.M.H.,"[2011] 3 SCR 197, 2011 SCC 45 (CanLII)"
csc-scc,2011scc44,Canada (Attorney General) v. PHS Community Services Society,"[2011] 3 SCR 134, 2011 SCC 44 (CanLII)"
csc-scc,2011scc43,R. v. Topp,"[2011] 3 SCR 119, 2011 SCC 43 (CanLII)"
csc-scc,2011scc42,R. v. Imperial Tobacco Canada Ltd.,"[2011] 3 SCR 45, 2011 SCC 42 (CanLII)"
csc-scc,2011scc41,Kuwait Airways Corp. v. Iraq,"[2011] 3 SCR 42, 2011 SCC 41 (CanLII)"
csc-scc,2011scc40,R. v. Sinclair,"[2011] 3 SCR 3, 2011 SCC 40 (CanLII)"
csc-scc,2011scc39,Dubé v. Canada,"[2011] 2 SCR 764, 2011 SCC 39 (CanLII)"
csc-scc,2011scc38,Bastien Estate v. Canada,"[2011] 2 SCR 710, 2011 SCC 38 (CanLII)"
